found_minima,found_saddles,bias_count,energy_calls_at_each_min,force_calls_at_each_min,run_id,seed,bias_std_dev_scale,bias_covariance,bias_height_fraction,bias_height,perturbation_size,optimizer
"[array([0.62349941, 0.02803776]), array([-0.05003091,  0.46669936]), array([-0.55822364,  1.44172583])]","[array([0.2010693 , 0.29414022]), array([-0.82681928,  0.61061569]), array([0.2010693 , 0.29414022]), array([-0.82681928,  0.61061569])]",1100,"[101, 22139, 129130]","[101, 22139, 129130]",764,5,0.2,0.012100000000000003,0.01,0.38,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001097,  0.46669413]), array([-0.55822362,  1.44172586])]","[array([0.21308641, 0.29811044]), array([-0.85363051,  0.59118922]), array([0.21308641, 0.29811044]), array([-0.85363051,  0.59118922])]",797,"[101, 15704, 99118]","[101, 15704, 99118]",980,1,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002818,  0.46669857]), array([-0.55822365,  1.44172583])]","[array([0.20698015, 0.30081664]), array([-0.82718263,  0.60349113]), array([0.20698015, 0.30081664]), array([-0.82718263,  0.60349113])]",1084,"[101, 22080, 127007]","[101, 22080, 127007]",785,6,0.2,0.012100000000000003,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002952,  0.46669898]), array([-0.55822364,  1.44172584])]","[array([0.25272611, 0.33302103]), array([-0.82923252,  0.61362052]), array([0.25272611, 0.33302103]), array([-0.82923252,  0.61362052])]",1051,"[101, 23663, 124915]","[101, 23663, 124915]",745,6,0.2,0.012100000000000003,0.01,0.38,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822361,  1.44172586])]","[array([0.23696878, 0.33080729]), array([-0.81799929,  0.61571962]), array([0.23696878, 0.33080729]), array([-0.81799929,  0.61571962])]",791,"[101, 17220, 95959]","[101, 17220, 95959]",981,2,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05005166,  0.46670418]), array([-0.55822363,  1.44172585])]","[array([0.23612534, 0.32996877]), array([-0.81104882,  0.59917525]), array([0.23612534, 0.32996877]), array([-0.81104882,  0.59917525])]",1095,"[101, 19704, 126552]","[101, 19704, 126552]",786,7,0.2,0.012100000000000003,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05004689,  0.46670273]), array([-0.55822363,  1.44172585])]","[array([0.21704362, 0.29052291]), array([-0.82652018,  0.61063648]), array([0.21704362, 0.29052291]), array([-0.82652018,  0.61063648])]",1107,"[101, 20827, 130168]","[101, 20827, 130168]",765,6,0.2,0.012100000000000003,0.01,0.38,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([0.20712669, 0.28413016]), array([-0.8270723,  0.6404138]), array([0.20712669, 0.28413016]), array([-0.8270723,  0.6404138])]",732,"[101, 15292, 88664]","[101, 15292, 88664]",982,3,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822346,  1.44172609])]","[array([-0.24477176,  0.56040285]), array([-0.24477176,  0.56040285])]",5000,"[13, 499]","[13, 499]",139,10,0.3333333333333333,0.03361111111111112,0.1,3.8000000000000003,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500108,  0.4666941]), array([-0.55822362,  1.44172586])]","[array([0.20206881, 0.28507101]), array([-0.83397664,  0.62850888]), array([0.20206881, 0.28507101]), array([-0.83397664,  0.62850888])]",741,"[101, 14775, 91536]","[101, 14775, 91536]",983,4,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002921,  0.46669882]), array([-0.55822362,  1.44172586])]","[array([0.26362777, 0.29758583]), array([-0.84304451,  0.625954  ]), array([0.26362777, 0.29758583]), array([-0.84304451,  0.625954  ])]",1022,"[101, 23499, 121784]","[101, 23499, 121784]",746,7,0.2,0.012100000000000003,0.01,0.38,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001087,  0.46669411]), array([-0.55822362,  1.44172586])]","[array([0.19129793, 0.2694283 ]), array([-0.82436439,  0.6234003 ]), array([0.19129793, 0.2694283 ]), array([-0.82436439,  0.6234003 ])]",696,"[101, 14686, 85488]","[101, 14686, 85488]",984,5,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05002565,  0.46669794]), array([-0.55822364,  1.44172583])]","[array([0.22221813, 0.28458559]), array([-0.82762383,  0.61106674]), array([0.22221813, 0.28458559]), array([-0.82762383,  0.61106674])]",1056,"[101, 20578, 124835]","[101, 20578, 124835]",787,8,0.2,0.012100000000000003,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822348,  1.44172606])]","[array([-0.32988046,  0.4845947 ]), array([-0.32988046,  0.4845947 ])]",5000,"[13, 463]","[13, 463]",116,7,0.3333333333333333,0.03361111111111112,0.1,3.8000000000000003,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002316,  0.46669728]), array([-0.55822366,  1.44172582])]","[array([0.2105555 , 0.30336005]), array([-0.84448589,  0.61965314]), array([0.2105555 , 0.30336005]), array([-0.84448589,  0.61965314])]",1091,"[101, 20858, 131104]","[101, 20858, 131104]",766,7,0.2,0.012100000000000003,0.01,0.38,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.19695072, 0.27923913]), array([-0.83021005,  0.62553014]), array([0.19695072, 0.27923913]), array([-0.83021005,  0.62553014])]",684,"[101, 16960, 84627]","[101, 16960, 84627]",985,6,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172585])]","[array([-0.31603431,  0.41574849]), array([-0.31603431,  0.41574849])]",5000,"[13, 776]","[13, 776]",232,3,0.3333333333333333,0.03361111111111112,0.03333333333333333,1.2666666666666666,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.24672892, 0.32291683]), array([-0.83055077,  0.61789008]), array([0.24672892, 0.32291683]), array([-0.83055077,  0.61789008])]",754,"[101, 15983, 91252]","[101, 15983, 91252]",986,7,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.050029 ,  0.4666988]), array([-0.55822365,  1.44172583])]","[array([0.19454572, 0.25391898]), array([-0.82834391,  0.65299857]), array([0.19454572, 0.25391898]), array([-0.82834391,  0.65299857])]",1105,"[101, 22050, 131484]","[101, 22050, 131484]",788,9,0.2,0.012100000000000003,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05008897,  0.46671189]), array([-0.55822362,  1.44172585])]","[array([0.22079987, 0.27996899]), array([-0.84059715,  0.62203444]), array([0.22079987, 0.27996899]), array([-0.84059715,  0.62203444])]",1067,"[101, 22787, 124773]","[101, 22787, 124773]",767,8,0.2,0.012100000000000003,0.01,0.38,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001085,  0.4666941 ]), array([-0.55822362,  1.44172586])]","[array([0.24669673, 0.30962681]), array([-0.83422434,  0.61550673]), array([0.24669673, 0.30962681]), array([-0.83422434,  0.61550673])]",694,"[101, 16623, 85972]","[101, 16623, 85972]",987,8,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.55822361,  1.44172588])]","[array([-0.34742466,  0.40096608]), array([-0.34742466,  0.40096608])]",5000,"[13, 2333]","[13, 2333]",393,4,0.3333333333333333,0.03361111111111112,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002652,  0.46669816]), array([-0.55822363,  1.44172584])]","[array([0.23252885, 0.29235703]), array([-0.83928072,  0.60187675]), array([0.23252885, 0.29235703]), array([-0.83928072,  0.60187675])]",1102,"[101, 24266, 133071]","[101, 24266, 133071]",747,8,0.2,0.012100000000000003,0.01,0.38,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.0500108 ,  0.46669411]), array([-0.55822361,  1.44172587])]","[array([0.25253808, 0.29821463]), array([-0.82846417,  0.59662771]), array([0.25253808, 0.29821463]), array([-0.82846417,  0.59662771])]",781,"[101, 16062, 93829]","[101, 16062, 93829]",988,9,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.5582236,  1.4417259])]","[array([-0.30057483,  0.48287925]), array([-0.30057483,  0.48287925])]",5000,"[13, 1168]","[13, 1168]",278,9,0.3333333333333333,0.03361111111111112,0.02,0.76,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001088,  0.46669412]), array([-0.55822364,  1.44172583])]","[array([0.23612625, 0.3093071 ]), array([-0.81918859,  0.63273825]), array([0.23612625, 0.3093071 ]), array([-0.81918859,  0.63273825])]",821,"[101, 15101, 100845]","[101, 15101, 100845]",989,10,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.23789507, 0.23689686]), array([0.03805979, 0.45876289]), array([0.23789507, 0.23689686]), array([0.03805979, 0.45876289])]",140,"[13, 2273, 2338]","[13, 2273, 2338]",990,1,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([-0.15377088,  0.39009359]), array([0.16152189, 0.39957664]), array([-0.15377088,  0.39009359]), array([0.16152189, 0.39957664])]",124,"[13, 2041, 2287]","[13, 2041, 2287]",991,2,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002502,  0.46669776]), array([-0.55822362,  1.44172586])]","[array([0.22002426, 0.27993154]), array([-0.8325899,  0.6280672]), array([0.22002426, 0.27993154]), array([-0.8325899,  0.6280672])]",1143,"[101, 20181, 134476]","[101, 20181, 134476]",789,10,0.2,0.012100000000000003,0.01,0.38,0.001,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.22859446, 0.18739917]), array([0.27474135, 0.30275107]), array([0.22859446, 0.18739917]), array([0.27474135, 0.30275107])]",181,"[13, 2138, 3316]","[13, 2138, 3316]",992,3,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([-0.09184172,  0.45773228]), array([-0.28856521,  0.48275929]), array([-0.09184172,  0.45773228]), array([-0.28856521,  0.48275929])]",143,"[13, 1795, 2524]","[13, 1795, 2524]",993,4,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([-0.19160912,  0.39612212]), array([-0.16794619,  0.47194794]), array([-0.19160912,  0.39612212]), array([-0.16794619,  0.47194794])]",104,"[13, 1777, 1852]","[13, 1777, 1852]",994,5,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([-0.0096792 ,  0.46906781]), array([0.06997464, 0.44701721]), array([-0.0096792 ,  0.46906781]), array([0.06997464, 0.44701721])]",113,"[13, 1884, 1992]","[13, 1884, 1992]",995,6,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002682,  0.46669825]), array([-0.55822363,  1.44172584])]","[array([0.09874324, 0.45967337]), array([0.21244251, 0.37655289]), array([0.09874324, 0.45967337]), array([0.21244251, 0.37655289])]",335,"[13, 2077, 3830]","[13, 2077, 3830]",790,1,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([0.23166767, 0.35846403]), array([0.03191377, 0.3202544 ]), array([0.23166767, 0.35846403]), array([0.03191377, 0.3202544 ])]",164,"[13, 2352, 3004]","[13, 2352, 3004]",996,7,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500235 ,  0.46669737]), array([-0.55822363,  1.44172584])]","[array([0.25605214, 0.20623061]), array([0.17047043, 0.4063669 ]), array([0.25605214, 0.20623061]), array([0.17047043, 0.4063669 ])]",253,"[13, 1980, 2582]","[13, 1980, 2582]",791,2,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.25366476, 0.20183678]), array([-0.13988249,  0.47261137]), array([0.25366476, 0.20183678]), array([-0.13988249,  0.47261137])]",133,"[13, 2397, 2459]","[13, 2397, 2459]",997,8,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.0500265 ,  0.46669818]), array([-0.55822363,  1.44172584])]","[array([0.21677515, 0.42871342]), array([0.19711752, 0.38807516]), array([0.21677515, 0.42871342]), array([0.19711752, 0.38807516])]",312,"[13, 2253, 3429]","[13, 2253, 3429]",792,3,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.23727427, 0.17709772]), array([-0.18320329,  0.48222852]), array([0.23727427, 0.17709772]), array([-0.18320329,  0.48222852])]",124,"[13, 2102, 2198]","[13, 2102, 2198]",998,9,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([-0.04207251,  0.46797674]), array([0.21285165, 0.31355772]), array([-0.04207251,  0.46797674]), array([0.21285165, 0.31355772])]",151,"[13, 1573, 2762]","[13, 1573, 2762]",999,10,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.01,Scipy
"[array([0.62349941, 0.02803776]), array([-0.55822363,  1.44172584]), array([-0.050029  ,  0.46669885])]","[array([0.14738068, 0.44973646]), array([-0.20433085,  0.44403011]), array([0.14738068, 0.44973646]), array([-0.20433085,  0.44403011])]",816,"[13, 1984, 9122]","[13, 1984, 9122]",793,4,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05005115,  0.46670357]), array([-0.55822363,  1.44172585])]","[array([0.27436911, 0.20292059]), array([0.25940466, 0.27269028]), array([0.27436911, 0.20292059]), array([0.25940466, 0.27269028])]",279,"[13, 2023, 3011]","[13, 2023, 3011]",794,5,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002318,  0.4666973 ]), array([-0.55822363,  1.44172584])]","[array([0.30080146, 0.19049699]), array([0.18202654, 0.39782005]), array([0.30080146, 0.19049699]), array([0.18202654, 0.39782005])]",259,"[13, 2057, 2657]","[13, 2057, 2657]",795,6,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05002608,  0.46669808]), array([-0.55822363,  1.44172584])]","[array([0.25389204, 0.36595795]), array([0.26385632, 0.25946594]), array([0.25389204, 0.36595795]), array([0.26385632, 0.25946594])]",326,"[13, 2182, 3732]","[13, 2182, 3732]",796,7,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05003148,  0.46669949]), array([-0.55822364,  1.44172584])]","[array([0.21158463, 0.26527324]), array([-0.82081221,  0.6341632 ]), array([0.21158463, 0.26527324]), array([-0.82081221,  0.6341632 ])]",1113,"[101, 22255, 132033]","[101, 22255, 132033]",768,9,0.2,0.012100000000000003,0.01,0.38,0.005,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05007534,  0.4667088 ]), array([-0.55822363,  1.44172584])]","[array([0.26415161, 0.22602568]), array([-0.36867383,  0.5047467 ]), array([0.26415161, 0.22602568]), array([-0.36867383,  0.5047467 ])]",417,"[13, 2098, 5100]","[13, 2098, 5100]",797,8,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001277,  0.46669459]), array([-0.55822363,  1.44172584])]","[array([0.09636969, 0.461622  ]), array([-0.26345205,  0.48555058]), array([0.09636969, 0.461622  ]), array([-0.26345205,  0.48555058])]",207,"[13, 1536, 2077]","[13, 1536, 2077]",798,9,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05006508,  0.46670652]), array([-0.55822364,  1.44172584])]","[array([0.26954411, 0.20760508]), array([0.13384241, 0.23249766]), array([0.26954411, 0.20760508]), array([0.13384241, 0.23249766])]",414,"[13, 2077, 5066]","[13, 2077, 5066]",799,10,0.2,0.012100000000000003,0.01,0.38,0.001,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001079,  0.4666941 ]), array([-0.55822362,  1.44172586])]","[array([0.42965194, 0.54274462]), array([-0.54792898,  0.0642914 ]), array([0.42965194, 0.54274462]), array([-0.54792898,  0.0642914 ])]",6,"[101, 241, 631]","[101, 241, 631]",800,1,0.125,0.004726562500000001,0.2,7.6000000000000005,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001078,  0.4666941 ]), array([-0.55822365,  1.44172583])]","[array([ 0.85017738, -0.40011549]), array([-0.40844392,  0.04953023]), array([ 0.85017738, -0.40011549]), array([-0.40844392,  0.04953023])]",9,"[101, 624, 1073]","[101, 624, 1073]",801,2,0.125,0.004726562500000001,0.2,7.6000000000000005,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001083,  0.46669411]), array([-0.55822364,  1.44172584])]","[array([0.75389833, 0.56235612]), array([ 0.9782862 , -0.51988775]), array([0.75389833, 0.56235612]), array([ 0.9782862 , -0.51988775])]",43,"[101, 818, 5267]","[101, 818, 5267]",802,3,0.125,0.004726562500000001,0.2,7.6000000000000005,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.4666941 ]), array([-0.55822364,  1.44172584])]","[array([1.21894307, 0.25029989]), array([-0.57631567,  0.869207  ]), array([1.21894307, 0.25029989]), array([-0.57631567,  0.869207  ])]",11,"[101, 1056, 1317]","[101, 1056, 1317]",803,4,0.125,0.004726562500000001,0.2,7.6000000000000005,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001086,  0.46669411]), array([-0.55822365,  1.44172583])]","[array([0.29353162, 0.46806191]), array([-0.24448909,  1.02701779]), array([0.29353162, 0.46806191]), array([-0.24448909,  1.02701779])]",4,"[101, 225, 499]","[101, 225, 499]",804,5,0.125,0.004726562500000001,0.2,7.6000000000000005,0.55,FIRE
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.46669411]), array([-0.55822363,  1.44172584])]","[array([0.18882118, 0.42572783]), array([0.11395658, 0.43492245]), array([0.18882118, 0.42572783]), array([0.11395658, 0.43492245])]",124,"[13, 1947, 2146]","[13, 1947, 2146]",1012,3,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.005,Scipy
"[array([0.62349941, 0.02803776]), array([-0.05001082,  0.4666941 ]), array([-0.55822363,  1.44172584])]","[array([0.20477834, 0.10783438]), array([0.11926802, 0.49886428]), array([0.20477834, 0.10783438]), array([0.11926802, 0.49886428])]",138,"[13, 2134, 2496]","[13, 2134, 2496]",1013,4,0.125,0.004726562500000001,0.03333333333333333,1.2666666666666666,0.005,Scipy
